timestamp,ADC,V,T,rH,aH,P,fanSpeed,CH4Ref,V0,Rs/R0,CH4,CH4LR,variance
2022-05-25 15:05:27.894645,29856,1.13892,14.0,98.8,0.01192,1006.4,0,6.54,1.13921,1.00254,8.866,8.864,-2.32
2022-05-25 15:05:58.894727,29855,1.13888,13.9,99.0,0.01191,1006.3,0,6.541,1.13916,1.00247,8.861,8.86,-2.32
2022-05-25 15:06:29.894786,29858,1.13899,13.9,99.0,0.01192,1006.3,0,6.54,1.13921,1.00193,8.894,8.893,-2.35
2022-05-25 15:07:00.894854,29856,1.13892,13.9,99.0,0.01191,1006.3,0,6.537,1.13916,1.00212,8.877,8.876,-2.34
2022-05-25 17:02:55.872019,29575,1.1282,15.7,100.0,0.01343,1005.5,0,2.302,1.1465,1.17561,3.592,3.59,-1.29
2022-05-25 17:03:32.872114,29576,1.12823,15.7,100.0,0.01342,1005.5,0,2.302,1.14645,1.1748,3.609,3.607,-1.31
2022-05-25 17:04:09.872205,29573,1.12812,15.7,100.0,0.0134,1005.5,0,2.303,1.14635,1.17511,3.591,3.589,-1.29
2022-05-25 17:12:00.369086,29591,1.12881,15.7,100.0,0.01344,1005.4,0,2.578,1.14655,1.16923,3.771,3.769,-1.19
2022-05-25 17:12:30.369162,29590,1.12877,15.7,100.0,0.01344,1005.4,0,2.577,1.14655,1.16968,3.759,3.757,-1.18
2022-05-25 17:13:00.369214,29591,1.12881,15.7,100.0,0.01344,1005.4,0,2.578,1.14655,1.16923,3.771,3.769,-1.19
2022-05-25 17:21:41.231929,29599,1.12911,15.6,100.0,0.01332,1005.4,0,2.878,1.14596,1.16034,3.961,3.959,-1.08
2022-05-25 17:25:57.657462,29610,1.12953,15.5,100.0,0.01329,1005.4,0,3.111,1.14582,1.15434,4.118,4.116,-1.0
2022-05-25 17:26:29.657524,29609,1.12949,15.5,100.0,0.01329,1005.4,0,3.11,1.14582,1.15478,4.105,4.103,-0.99
2022-05-25 17:30:17.174773,29609,1.12949,15.5,100.0,0.01323,1005.3,0,3.305,1.14553,1.15202,4.155,4.153,-0.85
2022-05-25 17:30:54.174852,29609,1.12949,15.5,100.0,0.01321,1005.3,0,3.306,1.14543,1.1511,4.171,4.169,-0.86
2022-05-25 17:43:41.720999,29672,1.1319,15.5,100.0,0.01324,1005.2,0,4.11,1.14557,1.12674,4.926,4.924,-0.81
2022-05-25 17:44:20.721092,29668,1.13174,15.5,100.0,0.01325,1005.2,0,4.109,1.14562,1.12886,4.865,4.863,-0.75
2022-05-25 17:47:54.222286,29698,1.13289,15.5,100.0,0.01329,1005.2,0,4.53,1.14582,1.11872,5.211,5.209,-0.68
2022-05-25 17:48:26.222355,29697,1.13285,15.6,100.0,0.0133,1005.2,0,4.528,1.14587,1.11958,5.189,5.187,-0.66
2022-05-25 17:48:58.222425,29696,1.13281,15.5,100.0,0.01329,1005.2,0,4.529,1.14582,1.11955,5.184,5.183,-0.65
2022-05-25 17:52:23.137447,29739,1.13445,15.6,100.0,0.01331,1005.2,0,5.147,1.14591,1.1038,5.722,5.72,-0.57
2022-05-25 17:52:55.137508,29736,1.13434,15.6,100.0,0.01332,1005.2,0,5.147,1.14596,1.10534,5.675,5.673,-0.53
2022-05-25 17:53:27.137572,29737,1.13438,15.6,100.0,0.01331,1005.2,0,5.145,1.14591,1.1045,5.698,5.696,-0.55
