timestamp,ADC,V,T,rH,aH,P,fanSpeed,CH4Ref,CH4,V0,Rs/R0,CH4LR,variance
2022-05-26 18:12:21.170671,30282,1.15517,21.7,100.0,0.01915,993.7,0,6.996,9.325,1.17456,1.14785,9.179,-2.18
2022-05-26 18:17:20.354864,30320,1.15662,21.7,100.0,0.01915,993.7,0,7.51,9.796,1.17456,1.1353,9.66,-2.15
2022-05-26 18:23:03.195290,30365,1.15833,21.7,100.0,0.01917,993.7,0,7.969,10.378,1.17456,1.12085,10.255,-2.29
2022-05-26 18:27:52.222093,30390,1.15929,21.7,100.0,0.01914,993.6,0,8.479,10.679,1.17456,1.1129,10.563,-2.08
2022-05-26 18:32:28.780703,30430,1.16081,21.7,100.0,0.01913,993.5,0,9.036,11.192,1.17456,1.10053,11.087,-2.05
2022-05-26 18:36:27.449129,30482,1.1628,21.7,100.0,0.01912,993.5,0,9.821,11.881,1.17456,1.08476,11.791,-1.97
2022-05-26 18:40:49.790745,30526,1.16447,21.7,100.0,0.01913,993.5,0,10.378,12.488,1.17456,1.07186,12.411,-2.03
2022-05-26 18:45:20.976557,30577,1.16642,21.7,100.0,0.01912,993.5,0,11.177,13.194,1.17456,1.05718,13.133,-1.96
2022-05-26 18:50:19.131395,30674,1.17012,21.7,100.0,0.01912,993.5,0,12.655,14.599,1.17456,1.03041,14.569,-1.91
2022-05-26 18:54:25.606068,30690,1.17073,21.7,100.0,0.0191,993.5,0,13.047,14.817,1.17456,1.02613,14.792,-1.74
2022-05-26 18:59:19.379500,30750,1.17302,21.7,100.0,0.01909,993.4,0,13.98,15.714,1.17456,1.01036,15.709,-1.73
2022-05-26 19:03:40.311011,30853,1.17695,21.7,100.0,0.0191,993.4,0,15.69,17.34,1.17456,0.9844,17.37,-1.68
2022-05-26 19:08:32.872873,30887,1.17825,21.7,100.0,0.01911,993.3,0,16.078,17.902,1.17456,0.9761,17.944,-1.87
2022-05-26 19:12:23.420451,30926,1.17973,21.7,100.0,0.01908,993.3,0,16.973,18.504,1.17456,0.96683,18.56,-1.59
2022-05-26 19:17:44.421020,30999,1.18252,21.7,100.0,0.0191,993.2,0,18.06,19.758,1.17456,0.94981,19.841,-1.78
2022-05-26 19:21:25.211028,31044,1.18423,21.7,100.0,0.01908,993.2,0,18.924,20.506,1.17456,0.93967,20.606,-1.68
2022-05-26 19:26:45.098010,31117,1.18702,21.6,100.0,0.01905,993.1,0,20.284,22.039,1.17402,0.92022,22.173,-1.89
2022-05-26 19:30:54.720061,31333,1.19526,21.7,100.0,0.01907,993.1,0,24.652,25.831,1.17456,0.87915,26.048,-1.4
2022-05-26 19:35:10.940571,31589,1.20502,21.7,100.0,0.01907,993.0,0,30.068,31.088,1.17456,0.83175,31.42,-1.35
2022-05-26 19:39:36.301153,31824,1.21399,21.7,100.0,0.01908,993.0,0,35.683,36.401,1.17456,0.79248,36.851,-1.17
2022-05-26 19:44:38.119251,32020,1.22147,21.7,100.0,0.0191,993.0,0,40.041,41.212,1.17456,0.76247,41.768,-1.73
2022-05-26 19:47:51.759929,32396,1.23581,21.7,100.0,0.01907,992.9,0,51.36,51.208,1.17456,0.71084,51.984,-0.62
2022-05-26 19:51:20.421775,32675,1.24645,21.7,100.0,0.01909,992.9,0,59.957,59.557,1.17456,0.67684,60.516,-0.56
2022-05-26 19:56:48.229628,32972,1.25778,21.7,100.0,0.01908,992.8,0,69.476,69.157,1.17456,0.64404,70.328,-0.85
